song_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
03HonCy9ZfHnYmc7NzFTLN,0.461,0.302,10,-6.4,0,0.0271,0.788,0,0.0856,0.0818,79.686,audio_features,03HonCy9ZfHnYmc7NzFTLN,spotify:track:03HonCy9ZfHnYmc7NzFTLN,https://api.spotify.com/v1/tracks/03HonCy9ZfHnYmc7NzFTLN,https://api.spotify.com/v1/audio-analysis/03HonCy9ZfHnYmc7NzFTLN,251693,4
5ZpXdzws0fmicxw0MUbm1m,0.214,0.514,5,-6.57,0,0.0399,0.443,6.55E-06,0.113,0.199,74.997,audio_features,5ZpXdzws0fmicxw0MUbm1m,spotify:track:5ZpXdzws0fmicxw0MUbm1m,https://api.spotify.com/v1/tracks/5ZpXdzws0fmicxw0MUbm1m,https://api.spotify.com/v1/audio-analysis/5ZpXdzws0fmicxw0MUbm1m,216000,4
4fTB0sYbuUSyfW1VX6bF5D,0.74,0.45,1,-8.784,0,0.0725,0.385,0,0.0952,0.166,77.949,audio_features,4fTB0sYbuUSyfW1VX6bF5D,spotify:track:4fTB0sYbuUSyfW1VX6bF5D,https://api.spotify.com/v1/tracks/4fTB0sYbuUSyfW1VX6bF5D,https://api.spotify.com/v1/audio-analysis/4fTB0sYbuUSyfW1VX6bF5D,140034,4
3l2wMTBa64PBV7aCPwYkEf,0.347,0.183,2,-11.149,1,0.0338,0.826,2.94E-05,0.126,0.24,149.681,audio_features,3l2wMTBa64PBV7aCPwYkEf,spotify:track:3l2wMTBa64PBV7aCPwYkEf,https://api.spotify.com/v1/tracks/3l2wMTBa64PBV7aCPwYkEf,https://api.spotify.com/v1/audio-analysis/3l2wMTBa64PBV7aCPwYkEf,222859,4
1QIzSLVBQA2GBrF2IDBSPK,0.395,0.324,11,-12.52,0,0.0406,0.865,0.0725,0.105,0.0565,120.968,audio_features,1QIzSLVBQA2GBrF2IDBSPK,spotify:track:1QIzSLVBQA2GBrF2IDBSPK,https://api.spotify.com/v1/tracks/1QIzSLVBQA2GBrF2IDBSPK,https://api.spotify.com/v1/audio-analysis/1QIzSLVBQA2GBrF2IDBSPK,200449,4
1OtGo99uypkRbMqshBVFnn,0.368,0.267,8,-9.395,0,0.0428,0.655,2.24E-05,0.0834,0.194,91.88,audio_features,1OtGo99uypkRbMqshBVFnn,spotify:track:1OtGo99uypkRbMqshBVFnn,https://api.spotify.com/v1/tracks/1OtGo99uypkRbMqshBVFnn,https://api.spotify.com/v1/audio-analysis/1OtGo99uypkRbMqshBVFnn,377000,4
31fhJR9Lop1IScpn1B86k6,0.255,0.479,7,-9.643,1,0.031,0.416,0.579,0.103,0.0609,136.827,audio_features,31fhJR9Lop1IScpn1B86k6,spotify:track:31fhJR9Lop1IScpn1B86k6,https://api.spotify.com/v1/tracks/31fhJR9Lop1IScpn1B86k6,https://api.spotify.com/v1/audio-analysis/31fhJR9Lop1IScpn1B86k6,266277,4
0b39vjnPaxVh6fY1Wj81MA,0.513,0.425,4,-8.966,0,0.0279,0.698,0.127,0.112,0.246,144.178,audio_features,0b39vjnPaxVh6fY1Wj81MA,spotify:track:0b39vjnPaxVh6fY1Wj81MA,https://api.spotify.com/v1/tracks/0b39vjnPaxVh6fY1Wj81MA,https://api.spotify.com/v1/audio-analysis/0b39vjnPaxVh6fY1Wj81MA,173725,3
1lvgA9sK8aCydWM6f6lE6s,0.513,0.493,2,-8.726,1,0.025,0.459,0.0942,0.112,0.53,77.818,audio_features,1lvgA9sK8aCydWM6f6lE6s,spotify:track:1lvgA9sK8aCydWM6f6lE6s,https://api.spotify.com/v1/tracks/1lvgA9sK8aCydWM6f6lE6s,https://api.spotify.com/v1/audio-analysis/1lvgA9sK8aCydWM6f6lE6s,174867,1
2DkRjzvzTxzeijk0pjSNBD,0.352,0.414,4,-6.6,0,0.0254,0.391,0.00831,0.185,0.0688,60.042,audio_features,2DkRjzvzTxzeijk0pjSNBD,spotify:track:2DkRjzvzTxzeijk0pjSNBD,https://api.spotify.com/v1/tracks/2DkRjzvzTxzeijk0pjSNBD,https://api.spotify.com/v1/audio-analysis/2DkRjzvzTxzeijk0pjSNBD,341000,4
660D1KONP5QoayR5MUGGcK,0.311,0.345,0,-13.81,0,0.0357,0.873,0.919,0.109,0.0769,113.831,audio_features,660D1KONP5QoayR5MUGGcK,spotify:track:660D1KONP5QoayR5MUGGcK,https://api.spotify.com/v1/tracks/660D1KONP5QoayR5MUGGcK,https://api.spotify.com/v1/audio-analysis/660D1KONP5QoayR5MUGGcK,216493,4
