song_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,aures__id,uri,track_href,analysis_url,duration_ms,time_signature
7D6IhvBc8lf9o11h0f2tTs,0.629,0.422,9,-8.246,0,0.0395,0.72,0.000885,0.0989,0.187,73.993,audio_features,7D6IhvBc8lf9o11h0f2tTs,spotify:track:7D6IhvBc8lf9o11h0f2tTs,https://api.spotify.com/v1/tracks/7D6IhvBc8lf9o11h0f2tTs,https://api.spotify.com/v1/audio-analysis/7D6IhvBc8lf9o11h0f2tTs,217844,4
73ROvjXlrsrDcNmCurwWOF,0.237,0.412,4,-11.384,1,0.0299,0.0417,0.451,0.107,0.364,186.955,audio_features,73ROvjXlrsrDcNmCurwWOF,spotify:track:73ROvjXlrsrDcNmCurwWOF,https://api.spotify.com/v1/tracks/73ROvjXlrsrDcNmCurwWOF,https://api.spotify.com/v1/audio-analysis/73ROvjXlrsrDcNmCurwWOF,303297,4
4THgqBGsTYJcNcQWCV92AP,0.242,0.137,2,-16.332,0,0.0322,0.901,0.0105,0.167,0.0644,92.454,audio_features,4THgqBGsTYJcNcQWCV92AP,spotify:track:4THgqBGsTYJcNcQWCV92AP,https://api.spotify.com/v1/tracks/4THgqBGsTYJcNcQWCV92AP,https://api.spotify.com/v1/audio-analysis/4THgqBGsTYJcNcQWCV92AP,229560,3
7HT6TuyQsBNGghhYYzInsU,0.493,0.335,4,-13.179,0,0.0315,0.955,0.0954,0.104,0.189,136.604,audio_features,7HT6TuyQsBNGghhYYzInsU,spotify:track:7HT6TuyQsBNGghhYYzInsU,https://api.spotify.com/v1/tracks/7HT6TuyQsBNGghhYYzInsU,https://api.spotify.com/v1/audio-analysis/7HT6TuyQsBNGghhYYzInsU,221120,4
4fpEuKIzTLmMJnYwFU0oqr,0.51,0.16,4,-21.03,1,0.0395,0.986,0.017,0.113,0.383,170.063,audio_features,4fpEuKIzTLmMJnYwFU0oqr,spotify:track:4fpEuKIzTLmMJnYwFU0oqr,https://api.spotify.com/v1/tracks/4fpEuKIzTLmMJnYwFU0oqr,https://api.spotify.com/v1/audio-analysis/4fpEuKIzTLmMJnYwFU0oqr,239508,4
6AAQA9xgscxed0EQvYEr07,0.388,0.137,6,-13.655,1,0.0311,0.888,0,0.134,0.0628,97.437,audio_features,6AAQA9xgscxed0EQvYEr07,spotify:track:6AAQA9xgscxed0EQvYEr07,https://api.spotify.com/v1/tracks/6AAQA9xgscxed0EQvYEr07,https://api.spotify.com/v1/audio-analysis/6AAQA9xgscxed0EQvYEr07,190596,4
0NJ1LV5VblYyJsJt3EbAx7,0.562,0.282,10,-11.956,1,0.0302,0.888,0.00297,0.0812,0.172,127.964,audio_features,0NJ1LV5VblYyJsJt3EbAx7,spotify:track:0NJ1LV5VblYyJsJt3EbAx7,https://api.spotify.com/v1/tracks/0NJ1LV5VblYyJsJt3EbAx7,https://api.spotify.com/v1/audio-analysis/0NJ1LV5VblYyJsJt3EbAx7,213667,4
7qbQiDc6OZgw8p91UTy2fE,0.582,0.386,5,-8.546,1,0.0274,0.876,0.00048,0.14,0.213,119.951,audio_features,7qbQiDc6OZgw8p91UTy2fE,spotify:track:7qbQiDc6OZgw8p91UTy2fE,https://api.spotify.com/v1/tracks/7qbQiDc6OZgw8p91UTy2fE,https://api.spotify.com/v1/audio-analysis/7qbQiDc6OZgw8p91UTy2fE,234891,3
6FOihKBN1G0dJbcviQW3WY,0.562,0.0323,7,-25.214,1,0.0519,0.994,0.915,0.106,0.38,72.358,audio_features,6FOihKBN1G0dJbcviQW3WY,spotify:track:6FOihKBN1G0dJbcviQW3WY,https://api.spotify.com/v1/tracks/6FOihKBN1G0dJbcviQW3WY,https://api.spotify.com/v1/audio-analysis/6FOihKBN1G0dJbcviQW3WY,260933,4
1C8jHaMeJeXLjrN9Ys7qk1,0.332,0.375,7,-9.092,1,0.0272,0.505,5.44E-05,0.0945,0.166,165.775,audio_features,1C8jHaMeJeXLjrN9Ys7qk1,spotify:track:1C8jHaMeJeXLjrN9Ys7qk1,https://api.spotify.com/v1/tracks/1C8jHaMeJeXLjrN9Ys7qk1,https://api.spotify.com/v1/audio-analysis/1C8jHaMeJeXLjrN9Ys7qk1,240983,4
6dw77SiVkP3HurqIYE7twQ,0.632,0.256,3,-12.081,1,0.0335,0.657,0.000284,0.0811,0.461,106.039,audio_features,6dw77SiVkP3HurqIYE7twQ,spotify:track:6dw77SiVkP3HurqIYE7twQ,https://api.spotify.com/v1/tracks/6dw77SiVkP3HurqIYE7twQ,https://api.spotify.com/v1/audio-analysis/6dw77SiVkP3HurqIYE7twQ,379893,4
1I55KLlJlGi3fyiA650Oxz,0.427,0.11,8,-10.486,1,0.0392,0.883,0,0.113,0.229,58.555,audio_features,1I55KLlJlGi3fyiA650Oxz,spotify:track:1I55KLlJlGi3fyiA650Oxz,https://api.spotify.com/v1/tracks/1I55KLlJlGi3fyiA650Oxz,https://api.spotify.com/v1/audio-analysis/1I55KLlJlGi3fyiA650Oxz,249147,4
67FXBwCa6eU1uBaEdK3T9O,0.548,0.697,10,-7.952,0,0.0229,0.124,0.0372,0.105,0.597,94.506,audio_features,67FXBwCa6eU1uBaEdK3T9O,spotify:track:67FXBwCa6eU1uBaEdK3T9O,https://api.spotify.com/v1/tracks/67FXBwCa6eU1uBaEdK3T9O,https://api.spotify.com/v1/audio-analysis/67FXBwCa6eU1uBaEdK3T9O,346493,4
04BGOF5G8ztSjRkhhM0SmE,0.561,0.55,8,-17.419,1,0.037,0.77,0.476,0.0921,0.446,147.01,audio_features,04BGOF5G8ztSjRkhhM0SmE,spotify:track:04BGOF5G8ztSjRkhhM0SmE,https://api.spotify.com/v1/tracks/04BGOF5G8ztSjRkhhM0SmE,https://api.spotify.com/v1/audio-analysis/04BGOF5G8ztSjRkhhM0SmE,252080,4
3MH3oRNyFb5mNm663xcK7T,0.491,0.139,1,-16.568,1,0.0327,0.922,0.11,0.115,0.109,125.086,audio_features,3MH3oRNyFb5mNm663xcK7T,spotify:track:3MH3oRNyFb5mNm663xcK7T,https://api.spotify.com/v1/tracks/3MH3oRNyFb5mNm663xcK7T,https://api.spotify.com/v1/audio-analysis/3MH3oRNyFb5mNm663xcK7T,241467,4
2fEMi5GG6bJrnLSoiTWxK4,0.614,0.39,9,-11.028,0,0.0371,0.797,0,0.106,0.237,125.04,audio_features,2fEMi5GG6bJrnLSoiTWxK4,spotify:track:2fEMi5GG6bJrnLSoiTWxK4,https://api.spotify.com/v1/tracks/2fEMi5GG6bJrnLSoiTWxK4,https://api.spotify.com/v1/audio-analysis/2fEMi5GG6bJrnLSoiTWxK4,205968,4
4ZB6Wrh3QUnjfl9ciZXeGh,0.53,0.652,10,-10.656,0,0.0339,0.478,0.28,0.106,0.323,84.023,audio_features,4ZB6Wrh3QUnjfl9ciZXeGh,spotify:track:4ZB6Wrh3QUnjfl9ciZXeGh,https://api.spotify.com/v1/tracks/4ZB6Wrh3QUnjfl9ciZXeGh,https://api.spotify.com/v1/audio-analysis/4ZB6Wrh3QUnjfl9ciZXeGh,369307,4
2AF5Kzxb4pz7j79Ity84pP,0.48,0.31,9,-7.887,1,0.0258,0.312,1.47E-05,0.113,0.16,86.149,audio_features,2AF5Kzxb4pz7j79Ity84pP,spotify:track:2AF5Kzxb4pz7j79Ity84pP,https://api.spotify.com/v1/tracks/2AF5Kzxb4pz7j79Ity84pP,https://api.spotify.com/v1/audio-analysis/2AF5Kzxb4pz7j79Ity84pP,391829,4
5ZTezl85jcimRNnRHWAUK8,0.514,0.406,0,-8.41,0,0.034,0.244,0.00251,0.134,0.129,131.498,audio_features,5ZTezl85jcimRNnRHWAUK8,spotify:track:5ZTezl85jcimRNnRHWAUK8,https://api.spotify.com/v1/tracks/5ZTezl85jcimRNnRHWAUK8,https://api.spotify.com/v1/audio-analysis/5ZTezl85jcimRNnRHWAUK8,275671,3
1xfSkmFILeXIXalVyFU5OB,0.539,0.158,7,-14.41,1,0.036,0.98,0.377,0.0936,0.0775,88.991,audio_features,1xfSkmFILeXIXalVyFU5OB,spotify:track:1xfSkmFILeXIXalVyFU5OB,https://api.spotify.com/v1/tracks/1xfSkmFILeXIXalVyFU5OB,https://api.spotify.com/v1/audio-analysis/1xfSkmFILeXIXalVyFU5OB,270048,4
78XTKnmE1zQSwvholRJb31,0.425,0.0328,9,-16.699,0,0.0571,0.953,0,0.106,0.269,175.751,audio_features,78XTKnmE1zQSwvholRJb31,spotify:track:78XTKnmE1zQSwvholRJb31,https://api.spotify.com/v1/tracks/78XTKnmE1zQSwvholRJb31,https://api.spotify.com/v1/audio-analysis/78XTKnmE1zQSwvholRJb31,219663,4
4Zwaww34UGavdW9NSuleck,0.448,0.0261,11,-27.753,0,0.0413,0.971,0.364,0.103,0.33,128.175,audio_features,4Zwaww34UGavdW9NSuleck,spotify:track:4Zwaww34UGavdW9NSuleck,https://api.spotify.com/v1/tracks/4Zwaww34UGavdW9NSuleck,https://api.spotify.com/v1/audio-analysis/4Zwaww34UGavdW9NSuleck,203500,4
1Ul9zY0tSgLUunf0qaGfo6,0.744,0.329,1,-9.869,1,0.0312,0.954,0.591,0.0971,0.389,125.629,audio_features,1Ul9zY0tSgLUunf0qaGfo6,spotify:track:1Ul9zY0tSgLUunf0qaGfo6,https://api.spotify.com/v1/tracks/1Ul9zY0tSgLUunf0qaGfo6,https://api.spotify.com/v1/audio-analysis/1Ul9zY0tSgLUunf0qaGfo6,190573,4
4akuE3uBD4t5HTXaAEm88t,0.436,0.661,0,-6.034,1,0.0353,0.247,1.77E-05,0.105,0.149,168.043,audio_features,4akuE3uBD4t5HTXaAEm88t,spotify:track:4akuE3uBD4t5HTXaAEm88t,https://api.spotify.com/v1/tracks/4akuE3uBD4t5HTXaAEm88t,https://api.spotify.com/v1/audio-analysis/4akuE3uBD4t5HTXaAEm88t,230680,4
7nycFVsC616uen7TOxhOQb,0.277,0.137,8,-11.45,1,0.0382,0.906,0.000494,0.223,0.204,143.277,audio_features,7nycFVsC616uen7TOxhOQb,spotify:track:7nycFVsC616uen7TOxhOQb,https://api.spotify.com/v1/tracks/7nycFVsC616uen7TOxhOQb,https://api.spotify.com/v1/audio-analysis/7nycFVsC616uen7TOxhOQb,160169,3
41GmtZAyb2t1diD2da8IBD,0.485,0.18,2,-18.588,1,0.0419,0.892,0.0982,0.111,0.138,136.159,audio_features,41GmtZAyb2t1diD2da8IBD,spotify:track:41GmtZAyb2t1diD2da8IBD,https://api.spotify.com/v1/tracks/41GmtZAyb2t1diD2da8IBD,https://api.spotify.com/v1/audio-analysis/41GmtZAyb2t1diD2da8IBD,203076,4
2dJuyVPol0mFK9uf7aCpAc,0.332,0.319,4,-11.599,1,0.0434,0.832,0.00027,0.107,0.273,174.861,audio_features,2dJuyVPol0mFK9uf7aCpAc,spotify:track:2dJuyVPol0mFK9uf7aCpAc,https://api.spotify.com/v1/tracks/2dJuyVPol0mFK9uf7aCpAc,https://api.spotify.com/v1/audio-analysis/2dJuyVPol0mFK9uf7aCpAc,243973,3
3Ha5BnM3hnMom3B7wPSBYU,0.532,0.0598,7,-18.558,1,0.0398,0.816,1.56E-05,0.111,0.319,95.882,audio_features,3Ha5BnM3hnMom3B7wPSBYU,spotify:track:3Ha5BnM3hnMom3B7wPSBYU,https://api.spotify.com/v1/tracks/3Ha5BnM3hnMom3B7wPSBYU,https://api.spotify.com/v1/audio-analysis/3Ha5BnM3hnMom3B7wPSBYU,206807,3
2V2lU6rKHxhRnU4eANsxEI,0.431,0.398,7,-10.878,1,0.0274,0.395,0.173,0.102,0.102,100.077,audio_features,2V2lU6rKHxhRnU4eANsxEI,spotify:track:2V2lU6rKHxhRnU4eANsxEI,https://api.spotify.com/v1/tracks/2V2lU6rKHxhRnU4eANsxEI,https://api.spotify.com/v1/audio-analysis/2V2lU6rKHxhRnU4eANsxEI,241520,4
6EdnX4fu6jAY65VmOHFhOk,0.424,0.197,2,-12.381,1,0.0302,0.812,0.0114,0.112,0.094,99.626,audio_features,6EdnX4fu6jAY65VmOHFhOk,spotify:track:6EdnX4fu6jAY65VmOHFhOk,https://api.spotify.com/v1/tracks/6EdnX4fu6jAY65VmOHFhOk,https://api.spotify.com/v1/audio-analysis/6EdnX4fu6jAY65VmOHFhOk,187242,4
4PbOsMq8WGWQ36pjZnjojE,0.606,0.368,4,-13.202,1,0.041,0.374,0.0436,0.106,0.112,117.952,audio_features,4PbOsMq8WGWQ36pjZnjojE,spotify:track:4PbOsMq8WGWQ36pjZnjojE,https://api.spotify.com/v1/tracks/4PbOsMq8WGWQ36pjZnjojE,https://api.spotify.com/v1/audio-analysis/4PbOsMq8WGWQ36pjZnjojE,192673,4
5dLVPZd9DTpd17UlKrOWa1,0.276,0.522,2,-7.664,0,0.0383,0.529,0.853,0.13,0.06,181.797,audio_features,5dLVPZd9DTpd17UlKrOWa1,spotify:track:5dLVPZd9DTpd17UlKrOWa1,https://api.spotify.com/v1/tracks/5dLVPZd9DTpd17UlKrOWa1,https://api.spotify.com/v1/audio-analysis/5dLVPZd9DTpd17UlKrOWa1,194000,3
0u6rjHF61bxe25gZOOZ5hx,0.509,0.251,11,-14.152,1,0.0358,0.9,0.0204,0.105,0.114,121.86,audio_features,0u6rjHF61bxe25gZOOZ5hx,spotify:track:0u6rjHF61bxe25gZOOZ5hx,https://api.spotify.com/v1/tracks/0u6rjHF61bxe25gZOOZ5hx,https://api.spotify.com/v1/audio-analysis/0u6rjHF61bxe25gZOOZ5hx,235707,4
7tvf2vwI9Rz8La8xjZG5R0,0.556,0.517,7,-16.292,1,0.0351,0.416,0.858,0.113,0.365,119.959,audio_features,7tvf2vwI9Rz8La8xjZG5R0,spotify:track:7tvf2vwI9Rz8La8xjZG5R0,https://api.spotify.com/v1/tracks/7tvf2vwI9Rz8La8xjZG5R0,https://api.spotify.com/v1/audio-analysis/7tvf2vwI9Rz8La8xjZG5R0,256125,4
65AABj5XsDcxGT92w3jK0o,0.703,0.352,4,-14.859,1,0.0428,0.356,0.00378,0.0715,0.85,108.003,audio_features,65AABj5XsDcxGT92w3jK0o,spotify:track:65AABj5XsDcxGT92w3jK0o,https://api.spotify.com/v1/tracks/65AABj5XsDcxGT92w3jK0o,https://api.spotify.com/v1/audio-analysis/65AABj5XsDcxGT92w3jK0o,170021,4
2dMSMSpjvDZjHAuVFp9Glo,0.23,0.222,2,-14.07,0,0.0318,0.703,0.119,0.0785,0.0391,84.894,audio_features,2dMSMSpjvDZjHAuVFp9Glo,spotify:track:2dMSMSpjvDZjHAuVFp9Glo,https://api.spotify.com/v1/tracks/2dMSMSpjvDZjHAuVFp9Glo,https://api.spotify.com/v1/audio-analysis/2dMSMSpjvDZjHAuVFp9Glo,202301,4
29ZjMzpdne6M1RcEMpxuf0,0.666,0.408,2,-10.323,0,0.0342,0.581,0.00138,0.122,0.411,128.032,audio_features,29ZjMzpdne6M1RcEMpxuf0,spotify:track:29ZjMzpdne6M1RcEMpxuf0,https://api.spotify.com/v1/tracks/29ZjMzpdne6M1RcEMpxuf0,https://api.spotify.com/v1/audio-analysis/29ZjMzpdne6M1RcEMpxuf0,216387,4
6pxONgR0fKIYToNDZ0QdCp,0.64,0.388,1,-13.337,1,0.0318,0.785,0.578,0.11,0.257,95.914,audio_features,6pxONgR0fKIYToNDZ0QdCp,spotify:track:6pxONgR0fKIYToNDZ0QdCp,https://api.spotify.com/v1/tracks/6pxONgR0fKIYToNDZ0QdCp,https://api.spotify.com/v1/audio-analysis/6pxONgR0fKIYToNDZ0QdCp,267840,4
6hMRRCZXeV5Gg8345Z5P0M,0.677,0.172,3,-10.669,1,0.0332,0.686,0.000692,0.106,0.214,110.693,audio_features,6hMRRCZXeV5Gg8345Z5P0M,spotify:track:6hMRRCZXeV5Gg8345Z5P0M,https://api.spotify.com/v1/tracks/6hMRRCZXeV5Gg8345Z5P0M,https://api.spotify.com/v1/audio-analysis/6hMRRCZXeV5Gg8345Z5P0M,188500,4
0mMnYVPKHFxfOlLius9TuK,0.338,0.522,5,-9.028,1,0.0337,0.0849,0.0892,0.112,0.166,149.484,audio_features,0mMnYVPKHFxfOlLius9TuK,spotify:track:0mMnYVPKHFxfOlLius9TuK,https://api.spotify.com/v1/tracks/0mMnYVPKHFxfOlLius9TuK,https://api.spotify.com/v1/audio-analysis/0mMnYVPKHFxfOlLius9TuK,249603,4
5XqmNCCleex8nzKmILOjTD,0.361,0.231,4,-9.684,0,0.0375,0.924,0,0.17,0.359,167.544,audio_features,5XqmNCCleex8nzKmILOjTD,spotify:track:5XqmNCCleex8nzKmILOjTD,https://api.spotify.com/v1/tracks/5XqmNCCleex8nzKmILOjTD,https://api.spotify.com/v1/audio-analysis/5XqmNCCleex8nzKmILOjTD,130339,4
6No9HJxqxDASXaxph5ceNh,0.424,0.0977,11,-13.594,1,0.0512,0.939,0,0.109,0.236,132.08,audio_features,6No9HJxqxDASXaxph5ceNh,spotify:track:6No9HJxqxDASXaxph5ceNh,https://api.spotify.com/v1/tracks/6No9HJxqxDASXaxph5ceNh,https://api.spotify.com/v1/audio-analysis/6No9HJxqxDASXaxph5ceNh,217360,5
1e0Nx9Qzvuyf77jFUqVPPK,0.266,0.323,3,-8.683,0,0.031,0.708,0.537,0.131,0.0632,146.792,audio_features,1e0Nx9Qzvuyf77jFUqVPPK,spotify:track:1e0Nx9Qzvuyf77jFUqVPPK,https://api.spotify.com/v1/tracks/1e0Nx9Qzvuyf77jFUqVPPK,https://api.spotify.com/v1/audio-analysis/1e0Nx9Qzvuyf77jFUqVPPK,272987,4
1vCneSXvPXxrU2GxwoeggT,0.318,0.246,6,-11.342,0,0.046,0.953,0.0032,0.105,0.342,207.893,audio_features,1vCneSXvPXxrU2GxwoeggT,spotify:track:1vCneSXvPXxrU2GxwoeggT,https://api.spotify.com/v1/tracks/1vCneSXvPXxrU2GxwoeggT,https://api.spotify.com/v1/audio-analysis/1vCneSXvPXxrU2GxwoeggT,163507,4
2nhaP1aUT1u5saIG5Ikxjv,0.318,0.254,5,-10.868,1,0.0331,0.926,0.0214,0.0968,0.201,111.821,audio_features,2nhaP1aUT1u5saIG5Ikxjv,spotify:track:2nhaP1aUT1u5saIG5Ikxjv,https://api.spotify.com/v1/tracks/2nhaP1aUT1u5saIG5Ikxjv,https://api.spotify.com/v1/audio-analysis/2nhaP1aUT1u5saIG5Ikxjv,273199,3
1hr5NFBHYdG3OjVld6XlKV,0.415,0.519,0,-6.775,1,0.0331,0.0156,0.446,0.0976,0.0679,140.024,audio_features,1hr5NFBHYdG3OjVld6XlKV,spotify:track:1hr5NFBHYdG3OjVld6XlKV,https://api.spotify.com/v1/tracks/1hr5NFBHYdG3OjVld6XlKV,https://api.spotify.com/v1/audio-analysis/1hr5NFBHYdG3OjVld6XlKV,298330,3
2OI2coyCw5AFApgOOjS906,0.41,0.0486,0,-18.716,1,0.0324,0.99,0.71,0.108,0.129,98.152,audio_features,2OI2coyCw5AFApgOOjS906,spotify:track:2OI2coyCw5AFApgOOjS906,https://api.spotify.com/v1/tracks/2OI2coyCw5AFApgOOjS906,https://api.spotify.com/v1/audio-analysis/2OI2coyCw5AFApgOOjS906,141040,4
2XpmzywSGH1OILU0mxSHBy,0.876,0.288,1,-9.208,0,0.321,0.449,0.000396,0.3,0.279,139.994,audio_features,2XpmzywSGH1OILU0mxSHBy,spotify:track:2XpmzywSGH1OILU0mxSHBy,https://api.spotify.com/v1/tracks/2XpmzywSGH1OILU0mxSHBy,https://api.spotify.com/v1/audio-analysis/2XpmzywSGH1OILU0mxSHBy,185699,4
2vqmpOXimiT8mSXeQrFZnB,0.545,0.169,0,-16.249,1,0.132,0.908,0,0.0942,0.482,98.225,audio_features,2vqmpOXimiT8mSXeQrFZnB,spotify:track:2vqmpOXimiT8mSXeQrFZnB,https://api.spotify.com/v1/tracks/2vqmpOXimiT8mSXeQrFZnB,https://api.spotify.com/v1/audio-analysis/2vqmpOXimiT8mSXeQrFZnB,124853,4
3Fwbaivyhk2JnX1Wh4WZIK,0.354,0.0499,2,-22.736,0,0.0391,0.983,0.663,0.108,0.0445,140.012,audio_features,3Fwbaivyhk2JnX1Wh4WZIK,spotify:track:3Fwbaivyhk2JnX1Wh4WZIK,https://api.spotify.com/v1/tracks/3Fwbaivyhk2JnX1Wh4WZIK,https://api.spotify.com/v1/audio-analysis/3Fwbaivyhk2JnX1Wh4WZIK,270500,3
7mI6NO3335mJVslnOYk3bd,0.395,0.126,1,-13.874,1,0.0342,0.928,3.67E-06,0.0983,0.0961,99.606,audio_features,7mI6NO3335mJVslnOYk3bd,spotify:track:7mI6NO3335mJVslnOYk3bd,https://api.spotify.com/v1/tracks/7mI6NO3335mJVslnOYk3bd,https://api.spotify.com/v1/audio-analysis/7mI6NO3335mJVslnOYk3bd,284143,3
7A0T4eb6jPhhQp3KQis6ww,0.71,0.226,9,-16.23,0,0.25,0.765,0.136,0.133,0.374,100.536,audio_features,7A0T4eb6jPhhQp3KQis6ww,spotify:track:7A0T4eb6jPhhQp3KQis6ww,https://api.spotify.com/v1/tracks/7A0T4eb6jPhhQp3KQis6ww,https://api.spotify.com/v1/audio-analysis/7A0T4eb6jPhhQp3KQis6ww,133277,4
2FjIzW9ELI2ZwHJ0wMVVrd,0.639,0.179,2,-12.051,1,0.0435,0.877,8.25E-06,0.137,0.543,147.271,audio_features,2FjIzW9ELI2ZwHJ0wMVVrd,spotify:track:2FjIzW9ELI2ZwHJ0wMVVrd,https://api.spotify.com/v1/tracks/2FjIzW9ELI2ZwHJ0wMVVrd,https://api.spotify.com/v1/audio-analysis/2FjIzW9ELI2ZwHJ0wMVVrd,207556,4
0csJRWvMxC2lDLX1QiqILR,0.577,0.09,6,-18.27,1,0.0585,0.937,3.12E-06,0.116,0.199,78.51,audio_features,0csJRWvMxC2lDLX1QiqILR,spotify:track:0csJRWvMxC2lDLX1QiqILR,https://api.spotify.com/v1/tracks/0csJRWvMxC2lDLX1QiqILR,https://api.spotify.com/v1/audio-analysis/0csJRWvMxC2lDLX1QiqILR,187244,4
0XwCPIPmMhuaoJmgDnpKSH,0.412,0.112,5,-17.385,0,0.0411,0.897,0.0359,0.14,0.276,106.113,audio_features,0XwCPIPmMhuaoJmgDnpKSH,spotify:track:0XwCPIPmMhuaoJmgDnpKSH,https://api.spotify.com/v1/tracks/0XwCPIPmMhuaoJmgDnpKSH,https://api.spotify.com/v1/audio-analysis/0XwCPIPmMhuaoJmgDnpKSH,123343,4
7FlQvDadSswUkMUIqe6jEI,0.443,0.0791,10,-19.312,0,0.0551,0.925,0.000255,0.112,0.189,134.75,audio_features,7FlQvDadSswUkMUIqe6jEI,spotify:track:7FlQvDadSswUkMUIqe6jEI,https://api.spotify.com/v1/tracks/7FlQvDadSswUkMUIqe6jEI,https://api.spotify.com/v1/audio-analysis/7FlQvDadSswUkMUIqe6jEI,212520,4
4hjbxjZpJ8H6qRCzDOGI0M,0.478,0.241,2,-17.122,1,0.0386,0.716,0.216,0.354,0.11,75.285,audio_features,4hjbxjZpJ8H6qRCzDOGI0M,spotify:track:4hjbxjZpJ8H6qRCzDOGI0M,https://api.spotify.com/v1/tracks/4hjbxjZpJ8H6qRCzDOGI0M,https://api.spotify.com/v1/audio-analysis/4hjbxjZpJ8H6qRCzDOGI0M,267360,4
34CuWXYL4yE4zgUR7yKqC3,0.52,0.268,1,-15.199,1,0.0407,0.739,0.177,0.0718,0.273,119.856,audio_features,34CuWXYL4yE4zgUR7yKqC3,spotify:track:34CuWXYL4yE4zgUR7yKqC3,https://api.spotify.com/v1/tracks/34CuWXYL4yE4zgUR7yKqC3,https://api.spotify.com/v1/audio-analysis/34CuWXYL4yE4zgUR7yKqC3,192500,4
3AD1dkzohtZ0AhCcfbBN7E,0.679,0.311,0,-16.557,0,0.105,0.923,0.721,0.813,0.304,60.724,audio_features,3AD1dkzohtZ0AhCcfbBN7E,spotify:track:3AD1dkzohtZ0AhCcfbBN7E,https://api.spotify.com/v1/tracks/3AD1dkzohtZ0AhCcfbBN7E,https://api.spotify.com/v1/audio-analysis/3AD1dkzohtZ0AhCcfbBN7E,102661,4
54ijM3PLfwmflMzL3gTXMe,0.683,0.295,11,-9.904,1,0.0305,0.943,0.854,0.103,0.0612,99.011,audio_features,54ijM3PLfwmflMzL3gTXMe,spotify:track:54ijM3PLfwmflMzL3gTXMe,https://api.spotify.com/v1/tracks/54ijM3PLfwmflMzL3gTXMe,https://api.spotify.com/v1/audio-analysis/54ijM3PLfwmflMzL3gTXMe,77662,4
0e20e1Y6yUlgLt4IZbOtGt,0.549,0.122,0,-14.196,1,0.0565,0.928,0,0.102,0.431,115.372,audio_features,0e20e1Y6yUlgLt4IZbOtGt,spotify:track:0e20e1Y6yUlgLt4IZbOtGt,https://api.spotify.com/v1/tracks/0e20e1Y6yUlgLt4IZbOtGt,https://api.spotify.com/v1/audio-analysis/0e20e1Y6yUlgLt4IZbOtGt,208619,5
2bDhG6pJoSziBBCvi4DcMG,0.716,0.123,2,-13.105,1,0.0361,0.867,0,0.299,0.182,111.801,audio_features,2bDhG6pJoSziBBCvi4DcMG,spotify:track:2bDhG6pJoSziBBCvi4DcMG,https://api.spotify.com/v1/tracks/2bDhG6pJoSziBBCvi4DcMG,https://api.spotify.com/v1/audio-analysis/2bDhG6pJoSziBBCvi4DcMG,161170,4
325e3Lkx4AodxGNsqHiaG4,0.619,0.378,1,-9.343,0,0.0308,0.978,0.0023,0.103,0.677,91.91,audio_features,325e3Lkx4AodxGNsqHiaG4,spotify:track:325e3Lkx4AodxGNsqHiaG4,https://api.spotify.com/v1/tracks/325e3Lkx4AodxGNsqHiaG4,https://api.spotify.com/v1/audio-analysis/325e3Lkx4AodxGNsqHiaG4,141940,4
42H6GeQfrBkT3vTUTdpB1M,0.646,0.0828,10,-16.205,1,0.0435,0.838,1.2E-05,0.0934,0.293,108.826,audio_features,42H6GeQfrBkT3vTUTdpB1M,spotify:track:42H6GeQfrBkT3vTUTdpB1M,https://api.spotify.com/v1/tracks/42H6GeQfrBkT3vTUTdpB1M,https://api.spotify.com/v1/audio-analysis/42H6GeQfrBkT3vTUTdpB1M,154000,4
0SCtV9YQhnsY0m277xlmxg,0.727,0.328,6,-9.793,1,0.0286,0.576,0.54,0.0719,0.239,76.415,audio_features,0SCtV9YQhnsY0m277xlmxg,spotify:track:0SCtV9YQhnsY0m277xlmxg,https://api.spotify.com/v1/tracks/0SCtV9YQhnsY0m277xlmxg,https://api.spotify.com/v1/audio-analysis/0SCtV9YQhnsY0m277xlmxg,213056,4
2itR8VHeTVKInnMPec8mj8,0.771,0.607,5,-12.02,0,0.113,0.334,0,0.122,0.79,90.035,audio_features,2itR8VHeTVKInnMPec8mj8,spotify:track:2itR8VHeTVKInnMPec8mj8,https://api.spotify.com/v1/tracks/2itR8VHeTVKInnMPec8mj8,https://api.spotify.com/v1/audio-analysis/2itR8VHeTVKInnMPec8mj8,101000,4
00qHRkAlOCsjbs8N4hBUH5,0.533,0.16,8,-14.947,0,0.0676,0.913,0,0.113,0.328,134.853,audio_features,00qHRkAlOCsjbs8N4hBUH5,spotify:track:00qHRkAlOCsjbs8N4hBUH5,https://api.spotify.com/v1/tracks/00qHRkAlOCsjbs8N4hBUH5,https://api.spotify.com/v1/audio-analysis/00qHRkAlOCsjbs8N4hBUH5,183243,4
0iI87VdRHdzSzX2OPKOUGg,0.625,0.239,7,-14.651,1,0.0309,0.846,6.88E-06,0.13,0.246,77.01,audio_features,0iI87VdRHdzSzX2OPKOUGg,spotify:track:0iI87VdRHdzSzX2OPKOUGg,https://api.spotify.com/v1/tracks/0iI87VdRHdzSzX2OPKOUGg,https://api.spotify.com/v1/audio-analysis/0iI87VdRHdzSzX2OPKOUGg,236199,4
